"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[No]] mention [[of]] [[Jr]]  <SPLIT><SPLIT> His [[son]] [[had]] a [[fairly]] [[notible]] [[NFL]] career [[being]] [[the]] first person to win [[3]] [[Super]] Bowl rings [[in]] [[a]] [[row]] [[Or]] [[did]] [[I]] [[miss]] [[this]] [[in]] [[the]] article","mention  <SPLIT><SPLIT> His a career first person to win Bowl rings article",0.02855360135436058,0.6952202916145325,0,0,0,56,"Maximized"
"[[I]] am [[not]] an [[employee]] of [[Roy]] Rogers [[Restaurants]] or [[Plamondon]] Companies [[This]] article [[is]] a [[fair]] history [[of]] Roy [[Rogers]] Restaurants [[with]] many [[references]] listed [[The]] C [[rating]] is [[not]] a [[fair]] assessment [[nor]] is [[the]] previous [[tag]] that [[this]] was [[written]] as [[an]] advertisement","am an of Rogers or Companies article a history Roy Restaurants many listed C is a assessment is previous that was as advertisement",0.02048410475254059,0.5204840898513794,0,0,0,70,"Maximized"
"What makes people want to shoot a defenceless animal They are just pitiable cruel pathetic bullies","What makes people want to shoot a defenceless animal They are just pitiable cruel pathetic bullies",0.0,0.0,0,0,1,1,"Skipped"
"[[Hey]] [[guys]]  <SPLIT><SPLIT> Does [[everyone]] agree [[that]] it [[says]] at [[this]] URL  [[httpwwwthefreelibrarycomFootball3aI27MNOTARACIST3bShotafuryoverfans27claimsheabuseda080361242]]  originally [[published]] by [[the]] Daily [[Record]] on [[Nov]] 28 [[2001]] that [[Shota]] [[Arveldaze]] [[was]] reported [[as]] [[having]] [[appeared]] to [[have]] [[been]] [[caught]] on [[camera]] [[calling]] [[the]] Celtic [[stopper]] a [[black]] b [[as]] referenced [[from]] the [[passage]] of [[text]] which [[states]] appeared [[to]] have [[been]] caught [[on]] camera [[calling]] the [[Celtic]] stopper [[a]] black [[b]]  <SPLIT><SPLIT> Apparently [[I]] have [[to]] get [[some]] [[sort]] of [[agreement]] [[that]] [[this]] is [[what]] [[the]] [[text]] of [[the]] [[article]] [[says]] <SPLIT><SPLIT> Thank [[you]]"," <SPLIT><SPLIT> Does agree it at URL   originally by Daily on 28 that reported to on Celtic a b referenced the of which appeared have caught camera the stopper black  <SPLIT><SPLIT> Apparently have get of is of <SPLIT><SPLIT> Thank ",0.010830676183104515,0.6085318326950073,0,0,0,140,"Maximized"
"[[This]] has [[been]] a [[key]] confusion [[of]] yours [[for]] months [[now]]  We [[dont]] report [[anything]] as [[fact]]  We [[dont]] search [[for]] the [[truth]]  We [[summarize]] [[others]] [[published]] statements [[including]] [[all]] [[valid]] sides [[in]] [[a]] [[dispute]] Reread [[Verifiability]] [[Articles]] [[should]] contain [[only]] material [[that]] has [[been]] published [[by]] reputable [[or]] credible [[sources]] regardless [[of]] whether [[individual]] editors [[regard]] that [[material]] to [[be]] true [[or]] false [[As]] counterintuitive [[as]] it [[may]] seem [[the]] threshold [[for]] [[inclusion]] [[in]] Wikipedia [[is]] [[verifiability]] [[not]] truth","has a confusion yours months  We report as  We search the  We statements sides Reread contain material has published reputable credible regardless whether editors that to true false counterintuitive it seem threshold Wikipedia truth",0.011778360232710838,0.5867783427238464,0,0,0,127,"Maximized"
"[[NO]] ONE [[ELSE]] CAN [[FEEL]] IT [[FOR]] YOU <SPLIT> [[ONLY]] YOU [[CAN]] LET [[IT]] IN  <SPLIT> [[NO]] ONE [[ELSE]] NO [[ONE]] ELSE [[CAN]] SPEAK [[THE]] WORDS [[ON]] YOUR [[LIPS]] <SPLIT> TREAT [[YOURSELF]] WITH [[WORDS]] UNSPOKEN <SPLIT> [[LIVE]] YOUR [[LIFE]] WITH [[ARMS]] WIDE [[OPEN]] <SPLIT> TODAY [[IS]] WHERE [[YOUR]] BOOK [[BEGINS]] <SPLIT> THE [[REST]] IS [[STILL]] UNWRITTEN","ONE CAN IT YOU <SPLIT> YOU LET IN  <SPLIT> ONE NO ELSE SPEAK WORDS YOUR <SPLIT> TREAT WITH UNSPOKEN <SPLIT> YOUR WITH WIDE <SPLIT> TODAY WHERE BOOK <SPLIT> THE IS UNWRITTEN",0.01884537748992443,0.5188453793525696,0,0,0,76,"Maximized"
"[[It]] of [[course]] caused [[only]] a [[local]] but [[historically]] very [[significant]] surge [[in]] production [[and]] economic [[growth]]","of caused a but very surge production economic ",0.05542757734656334,0.5848393440246582,0,0,0,27,"Maximized"
"[[That]] wasnt [[what]] I [[was]] intending [[I]] was [[simply]] trying [[to]] clean [[up]] the [[ref]] names [[in]] the [[prose]] but [[apparently]] I [[fucked]] it [[up]] Sorry","wasnt I intending was trying clean the names the but I it Sorry",0.03624110668897629,0.5362411141395569,0,0,0,40,"Maximized"
"[[Pogs]]  <SPLIT> You [[added]] the [[sentence]] One [[unverified]] story [[of]] the [[fads]] origin [[is]] as [[follows]] to [[the]] Pogs [[article]] I [[thought]] that [[this]] origin [[was]] well [[documented]] I [[own]] some [[actual]] milkcap [[Pogs]] myself [[Is]] there [[a]] particular [[reason]] you [[doubt]] the [[story]]"," <SPLIT> You the One story the origin as to Pogs I that origin well I some milkcap myself there particular you the ",0.021913228556513786,0.5335411429405212,0,0,0,66,"Maximized"
"[[So]] Mol [[mouthed]] off [[about]] being [[a]] victim [[of]] racism [[whenever]] he [[didnt]] get [[his]] own [[way]] By [[all]] accounts [[he]] was [[a]] congenital [[liar]] and [[conman]] Thats [[what]] conmen [[do]] use [[whatever]] tools [[they]] can [[to]] get [[their]] own [[way]]","Mol off being victim racism he get own By accounts was congenital and Thats conmen use tools can get own ",0.022982165217399597,0.5351772904396057,0,0,0,63,"Maximized"
"[[This]] is [[a]] TMobile [[IP]]  <SPLIT><SPLIT>  <SPLIT><SPLIT>  Test","is TMobile  <SPLIT><SPLIT>  <SPLIT><SPLIT>  Test",0.15704479813575745,0.6570447683334351,0,0,0,10,"Maximized"
"[[Hallo]] Petrb <SPLIT><SPLIT> [[Huggle]] works [[fine]] But [[the]] display [[is]] not [[good]] for [[my]] netbook [[The]] display [[from]] the [[netbook]] is [[to]] small [[I]] need [[a]] monitor","Petrb <SPLIT><SPLIT> works But display not for netbook display the is small need monitor",0.036241110414266586,0.5362411141395569,0,0,0,40,"Maximized"
"[[Question]]  <SPLIT><SPLIT> Hi [[I]] [[dont]] [[know]] [[how]] to [[put]] a [[link]] to my [[contributions]] [[on]] [[my]] [[user]] [[page]] I [[didnt]] [[know]] who to [[ask]] so I picked [[you]]"," <SPLIT><SPLIT> Hi to a to my I who to so I picked ",0.03489884361624718,0.6274914145469666,0,0,0,44,"Maximized"
"Billy Mays could sell ipads to idiots","Billy Mays could sell ipads to idiots",0.0,0.0,0,0,1,1,"Skipped"
"[[Swaminarayan]] Page <SPLIT> [[Hi]] I [[deleted]] the [[link]] because [[it]] would [[be]] impossible [[to]] add [[all]] the [[temple]] locations [[in]] the [[article]] If [[you]] feel [[the]] link [[has]] capital [[importance]] please [[discuss]] on [[the]] Swaminarayan [[talk]] page","Page <SPLIT> I the because would impossible add the locations the If feel link capital please on Swaminarayan page",0.026174135506153107,0.5261741280555725,0,0,0,55,"Maximized"
"[[I]] [[always]] like [[feedback]] Creating [[an]] RFC [[for]] Philosophy [[and]] Religion [[Projects]] was [[easy]] Both [[projects]] use [[the]] same [[RFC]] acronym [[of]] reli [[One]] [[just]] [[adds]] the [[rfcreliproject2project3]]   [[etc]] [[Whatever]] follows [[before]] [[signing]] [[it]] becomes [[the]] [[question]] [[The]] bot [[takes]] it [[over]] and [[adds]] whatever [[is]] needed [[like]] links [[I]] cannot [[find]] an [[acronym]] for [[rational]] skepticism [[The]] other [[option]] Ive [[seen]] is [[adding]] the [[attentionyes]] into [[the]] top [[of]] the [[page]] inside [[the]] project [[box]] The [[rational]] skepticism [[project]] banner [[has]] had [[this]] in [[it]] a [[long]] time [[Response]] has [[been]] nil [[I]] suspect [[if]] one [[deletes]] the [[current]] rfc [[on]] this [[talk]] page [[the]] bot [[will]] remove [[it]] and [[links]] etc [[Then]] we [[add]] a [[new]] one [[with]] the [[new]] and [[better]] questions [[It]] should [[trigger]] a [[new]] RFC [[etc]] Is [[that]] what [[you]] want [[or]] need [[help]] with [[doesnt]] hurt [[to]] try [[I]] will [[even]] do [[it]] may [[track]] names [[of]] submitter [[etc]] The [[questions]] we [[want]] to [[add]] are  [[My]] primary [[concern]] was [[hpbts]] and [[what]] I [[saw]] original [[concern]] was [[a]] slow [[attempt]] to [[abolish]] the [[original]] hundreds [[of]] years [[of]] theosophy [[that]] existed [[and]] still [[exists]] [[in]] western [[culture]] [[to]] [[create]] yet [[another]] [[hpb]] [[article]] with [[the]] [[criticisms]]","like Creating RFC Philosophy Religion was Both use same acronym reli the   follows becomes bot it and whatever needed links cannot an for skepticism other Ive is the into top the inside project The skepticism banner had in a time has nil suspect one the rfc this page bot remove and etc we a one the and questions should a RFC Is what want need with hurt try will do may names submitter The we to are  primary was and I original was slow to the hundreds years theosophy existed still western yet with ",0.0046189650893211365,0.5438346266746521,0,0,0,315,"Maximized"
"[[Bold]] textIT [[IS]] SAID [[THAT]] AVRIL [[IS]] A [[LESBIAN]] AND [[LIKES]] IT [[WEN]] WOMEN [[TOUCH]] HERIF [[UR]] A [[GIRL]] AND [[SHE]] HUGGED [[AND]] KISSED [[U]] THATS [[Y]] <SPLIT><SPLIT>  <SPLIT> Bold [[text]]","textIT SAID AVRIL A AND IT WOMEN HERIF A AND HUGGED KISSED THATS <SPLIT><SPLIT>  <SPLIT> Bold ",0.032492026686668396,0.5497334003448486,0,0,0,45,"Maximized"
"[[The]] [[apparent]] bias [[through]] omission [[implied]] above [[is]] wholly [[consistent]] with [[the]] fact [[that]] the [[History]] section [[of]] the [[article]] mentions [[the]] word [[slaves]] [[just]] [[once]] merely [[in]] [[passing]] [[and]] without [[any]] [[reference]] [[whatsoever]] while [[the]] [[word]] [[slavery]] is [[similarly]] mentioned [[just]] once [[also]] just [[in]] passing [[and]] without [[citation]] Whereas [[in]] historical [[fact]] slavery [[played]] a [[very]] substantial [[part]] in [[the]] countrys [[history]] I [[need]] convincing [[this]] article [[is]] not [[biased]] [[perhaps]] even [[racist]] [[in]] [[its]] omissions [[But]] [[thats]] [[just]] me","bias omission above wholly with fact the section the mentions word merely without while is mentioned once just passing without Whereas historical slavery a substantial in countrys I convincing article not even omissions me",0.011491083540022373,0.5968568921089172,0,0,0,131,"Maximized"
"[[There]] are [[also]] articles [[on]] La [[Liga]] the [[Copa]] del [[Rey]] Copa [[America]] and [[the]] Copa [[Libertadores]]","are articles La the del Copa and Copa ",0.05542757734656334,0.5848393440246582,0,0,0,27,"Maximized"
"[[out]] I [[wasnt]] serious [[you]] know [[I]] think [[of]] you [[as]] a [[best]] friend [[so]] I [[cant]] look [[down]] on [[you]] <SPLIT> I [[just]] look [[up]] to [[them]] becuase [[well]] Tom [[and]] MBK [[do]] exactly [[what]] I [[do]] exceptwell [[they]] are [[better]] at [[it]]  I [[mean]] have [[you]] seen [[some]] of [[their]] articles [[And]] Roger [[is]] Roger [[D]]","I serious know think you a friend I look on <SPLIT> I look to becuase Tom MBK exactly I exceptwell are at  I have seen of articles Roger Roger ",0.01653103157877922,0.5253030061721802,0,0,0,87,"Maximized"
"[[In]] the [[next]] federal [[election]]","the federal ",0.1884537637233734,0.7884538173675537,0,0,0,9,"Maximized"
"[[I]] have [[short]] blocked [[this]] editor [[because]] they [[continue]] to [[disrupt]] wikipedia [[with]] the [[provision]] of [[unreferenced]] biographies [[and]] that [[after]] not [[taking]] part [[in]] discussions [[on]] this [[situation]] despite [[a]] variety [[of]] requests [[to]] do [[so]] as [[well]] as [[to]] change [[their]] article [[creation]] style","have blocked editor they to wikipedia the of biographies that not part discussions this despite variety requests do as as change article style",0.02048410475254059,0.5204840898513794,0,0,0,70,"Maximized"
"[[Now]] hes [[added]] [[a]] [[stub]] [[and]] an infobox [[Why]] the [[fuck]] [[does]] anyone [[try]] [[to]] write [[articles]] here [[again]] Templaters need to [[go]] work [[on]] a [[goddamn]] [[crossword]] puzzle [[jigsaw]] [[puzzle]] [[computer]] shoot [[em]] [[up]] [[or]] [[somethingnone]] [[of]] this [[crud]] [[is]] [[encyclopedia]] [[building]] [[No]] [[its]] [[not]] [[administrative]] [[the]] purported [[recipients]] [[of]] [[this]] administration [[dont]] [[exist]] [[and]] [[never]] [[have]] Its [[unnecessary]] [[page]] [[garbage]] [[in]] [[lieu]] [[of]] [[real]] effort [[At]] [[least]] when [[Im]] bored [[on]] WP [[maybe]] I [[add]] [[an]] [[image]] to [[an]] article [[improve]] writing [[or]] [[whine]] [[at]] you  Has [[it]] [[gotten]] [[worse]] not [[the]] [[whining]] I [[know]] [[it]] [[has]] but [[the]] pseudoediting or [[am]] I just imagining [[it]]","hes an infobox the anyone write here Templaters need to work a puzzle shoot this purported administration Its effort when bored WP I to article writing you  Has not I but pseudoediting or I just imagining ",0.008724710904061794,0.6753913760185242,0,0,0,181,"Maximized"
"[[I]] [[think]] [[the]] time [[has]] [[come]] [[to]] say [[no]] never delete [[this]] story [[2nd]] [[the]] [[main]] area of [[concern]] no one [[seems]] to [[mention]] [[is]] [[that]] the [[witnesses]] and police [[who]] located tracks [[of]] [[the]] [[creature]] [[did]] [[not]] mention [[the]] [[likelihood]] of the [[tracks]] [[being]] fakedIt [[is]] difficult [[to]] fake [[tracks]] [[in]] [[a]] wet [[terrain]] [[of]] [[mud]] or loose [[tall]] grassthe [[hoaxers]] [[would]] [[show]] [[they]] were [[disturbing]] [[the]] [[area]] [[around]] the [[tracks]] [[of]] their [[own]] weight [[and]] [[bootprintshard]] [[to]] conceal [[wouldnt]] you think  [[The]] [[event]] was [[important]] [[to]] [[ufo]] research since [[any]] [[odd]] creature [[appearance]] [[never]] before [[noticed]] if [[largebipedal]] [[and]] [[violent]] [[is]] likely [[from]] [[somewhere]] [[elseThe]] [[key]] [[to]] [[this]] [[mystery]]  [[no]] [[news]] [[media]] or [[police]] [[ever]] [[disputed]] [[or]] [[challenged]] [[the]] [[original]] [[tracks]] [[that]] [[were]] [[found]] [[as]] [[being]] [[easily]] seen [[as]] [[a]] [[hoaxed]] [[event]] <SPLIT>  [[BlondeIgnore]]","time say never delete story area of no one to the and police located tracks mention of the fakedIt difficult fake wet or loose grassthe were the their weight conceal you think  was research since creature before if likely  or seen <SPLIT>  ",0.006979768630117178,0.7032760381698608,0,0,0,230,"Maximized"
"[[Muezzin]] and [[Hazzan]] <SPLIT><SPLIT> Mark [[I]] am [[a]] fledgling [[student]] of [[linguistics]] but [[I]] cant [[fail]] to [[see]] the [[linguistic]] connection [[between]] the [[Muslim]] Muezzin [[and]] the [[Jewish]] Hazzan [[are]] these [[terms]] both [[referring]] to [[a]] religious [[leader]] who [[calls]]  leads [[the]] faithful [[to]]  in [[prayer]] in [[Islam]] and [[Judaism]] related [[etymologically]]","and <SPLIT><SPLIT> Mark am fledgling of but cant to the connection the Muezzin the Hazzan these both to religious who  leads faithful  in in and related ",0.018475858494639397,0.5282797813415527,0,0,0,78,"Maximized"
"[[Factual]] connection [[between]] the [[games]]  <SPLIT><SPLIT> I [[thought]] this [[bore]] consideration [[but]] are [[there]] actually [[any]] FACTUAL [[statements]] to [[back]] up [[the]] the [[idea]] that [[world]] of [[Ivalice]] in [[FFT]] FFXII [[and]] Vagrant [[Story]] are [[actually]] the [[same]] world [[as]] opposed [[to]] simply [[being]] superficially [[similar]]","connection the  <SPLIT><SPLIT> I this consideration are actually FACTUAL to up the that of in FFXII Vagrant are the world opposed simply superficially ",0.020939307287335396,0.5320504307746887,0,0,0,69,"Maximized"
"[[Oh]] THAT [[Omg]] dont [[even]] get [[me]] going [[If]] I [[said]] what [[I]] was [[really]] thinking [[Id]] get [[banned]] I [[can]] STAND [[those]] types [[of]] things [[I]] have [[no]] problem [[at]] all [[with]] gay [[people]] but [[that]] just [[drives]] me [[WILD]]","THAT dont get going I what was thinking get I STAND types things have problem all gay but just me ",0.022982167080044746,0.5351772904396057,0,0,0,63,"Maximized"
"[[the]] problem [[is]] that [[critics]] have [[a]] really [[dumb]] argument [[on]] top [[of]] the [[fact]] that [[no]] one [[is]] providing [[good]] sources [[for]] those [[bad]] statements","problem that have really argument top the that one providing sources those statements",0.03624110668897629,0.5362411141395569,0,0,0,40,"Maximized"
"[[Womens]] suffrage  <SPLIT><SPLIT> [[Please]] see [[TalkWomen27ssuffrageDisenfranchisementof2Aeverybody2A]]","suffrage  <SPLIT><SPLIT> see ",0.1884537637233734,0.7884538173675537,0,0,0,9,"Maximized"
"stylebackgroundcolor fdffe7 border 1px solid fceb92 <SPLIT> rowspan2 styleverticalalign middle padding 5px   <SPLIT><SPLIT>  A BARNSTAR UP YOUR ASS  <SPLIT><SPLIT>  REASONS  <SPLIT><SPLIT> VANDALISMPROMOTION <SPLIT> PROMOTING PRESONAL AGENDANATIONALISTRACISTINDIAN <SPLIT> DISCREDITING WIKIPEDIA <SPLIT> SHORT SIGHTED EDITING <SPLIT> MISUSE OF EDITORIAL RIGHTS <SPLIT> THEATENING TO BLOCK OTHER USERS <SPLIT><SPLIT> IF YOU DONT STOP AND CONTINUE WITH THIS UNACCEPTEBLE RUDE BEHAVIOUR AGAINST US PAKISTANIS WE WILL  SCREW AND BLOCK YOUR ASS SO BAD THAT NEXT TIME WHEN YOU BLOCK US OR BLOCK A CERTAIN ARTICLE OF OUR INTEREST YOU WILL BE POOPING THROUGH YOUR MOUTH","stylebackgroundcolor fdffe7 border 1px solid fceb92 <SPLIT> rowspan2 styleverticalalign middle padding 5px   <SPLIT><SPLIT>  A BARNSTAR UP YOUR ASS  <SPLIT><SPLIT>  REASONS  <SPLIT><SPLIT> VANDALISMPROMOTION <SPLIT> PROMOTING PRESONAL AGENDANATIONALISTRACISTINDIAN <SPLIT> DISCREDITING WIKIPEDIA <SPLIT> SHORT SIGHTED EDITING <SPLIT> MISUSE OF EDITORIAL RIGHTS <SPLIT> THEATENING TO BLOCK OTHER USERS <SPLIT><SPLIT> IF YOU DONT STOP AND CONTINUE WITH THIS UNACCEPTEBLE RUDE BEHAVIOUR AGAINST US PAKISTANIS WE WILL  SCREW AND BLOCK YOUR ASS SO BAD THAT NEXT TIME WHEN YOU BLOCK US OR BLOCK A CERTAIN ARTICLE OF OUR INTEREST YOU WILL BE POOPING THROUGH YOUR MOUTH",0.0,0.0,0,0,1,1,"Skipped"
"[[Thanks]] for [[the]] help  <SPLIT><SPLIT> [[Thanks]] for [[helping]] me [[clean]] up [[after]] myself [[after]] moving [[pages]] from [[my]] userspace","for help  <SPLIT><SPLIT> for me up myself moving from userspace",0.05234827101230621,0.552348256111145,0,0,0,28,"Maximized"
"[[OK]] Im [[well]] now [[Thunderbird]]  pic [[removed]] no [[problem]]","Im now  pic no ",0.10469653457403183,0.6602520942687988,0,0,0,15,"Maximized"
"[[Trolley]] [[colors]]  <SPLIT><SPLIT> The [[wiki]] entry [[reads]] <SPLIT><SPLIT> Cars [[throughout]] the [[Boston]] rapid [[transit]] [[network]] were [[formerly]] painted [[orange]] or [[with]] orange [[stripes]] by [[MBTA]] predecessors [[and]] restored [[streetcars]] [[on]] [[the]] AshmontMattapan [[High]] [[Speed]] [[Line]] [[wear]] their [[historical]] [[orange]] [[livery]] [[but]] this [[is]] largely [[coincidental]] <SPLIT><SPLIT> Im [[debating]] whether [[this]] needs [[to]] be [[in]] [[the]] entry since [[the]] Mattapan [[trolleys]] connect [[to]] the [[RED]] line [[not]] the [[Orange]] line [[and]] the trolleys [[reflect]] the [[orange]] color [[that]] was [[used]] on [[all]] of [[the]] early [[20th]] century [[trolleys]] throughout [[the]] entire [[system]]  The [[entry]] does [[say]] this [[is]] [[largely]] coincidental [[but]] [[it]] actually [[has]] nothing [[to]] do [[with]] the [[orange]] [[of]] the [[Orange]] line  [[In]] fact [[the]] trolleys [[are]] more [[of]] a [[burnt]] orange [[color]] and [[not]] the [[pure]] orange [[of]] the [[Orange]] line [[cars]]  Im [[interested]] in [[what]] other [[people]] [[think]]"," <SPLIT><SPLIT> The entry <SPLIT><SPLIT> Cars the rapid were painted or orange by predecessors restored AshmontMattapan their this largely <SPLIT><SPLIT> Im whether needs be entry since Mattapan connect the line the line the trolleys the color was on of early century throughout entire  The does this coincidental actually nothing do the the line  fact trolleys more a orange and the orange the line  Im in other ",0.0068280347622931,0.5575526356697083,0,0,0,215,"Maximized"
"[[Is]] this [[why]] computers [[have]] addapted [[a]] binary [[system]]","this computers addapted binary ",0.10469653457403183,0.6602520942687988,0,0,0,15,"Maximized"
"[[Touche]] I [[concede]] that [[parts]] of [[Likud]] can [[be]] traced [[back]] to [[politically]] violentterroristic [[groups]] from [[the]] past <SPLIT><SPLIT> [[Im]] going [[to]] add [[my]] version [[above]] in [[quotes]] to [[the]] article [[Maybe]] someone [[smart]] can [[streamline]] the [[PA]] and [[PLO]] into [[a]] simpler [[statement]] about [[the]] political [[situation]] There [[is]] a [[lot]] of [[overlap]]","I that of can traced to violentterroristic from past <SPLIT><SPLIT> going add version in to article someone can the and into simpler about political There a of ",0.017778655514121056,0.5272126197814941,0,0,0,81,"Maximized"
"[[response]] [[to]] [[19902006]] <SPLIT><SPLIT> Written within [[the]] same [[article]] of [[blacks]] no [[longer]] a [[majority]] <SPLIT><SPLIT> There [[blacks]] account [[for]] 6 [[in]] 10 [[residents]] BUT [[THOSE]] [[BORN]] [[IN]] [[THE]] UNITED [[STATES]] [[MAKE]] [[UP]] BARELY [[HALF]] [[OF]] [[ALL]] [[RESIDENTS]] [[Since]] [[2000]] the [[proportion]] [[of]] [[whites]] [[living]] [[there]] [[has]] [[more]] [[than]] [[doubled]] [[to]] [[more]] [[than]] [[one]] [[in]] 10 [[residents]]  [[the]] highest [[since]] the [[1940s]] THE [[HISPANIC]] [[POPULATION]] WHICH [[WAS]] CONCENTRATED [[IN]] EAST [[HARLEM]] IS [[NOW]] [[AT]] AN [[ALLTIME]] HIGH [[IN]] CENTRAL [[HARLEM]] UP [[27]] PERCENT [[SINCE]] 2000 <SPLIT><SPLIT> [[Again]] within the [[same]] article  <SPLIT><SPLIT> [[About]] 15 [[percent]] of [[Harlems]] black [[population]] is [[foreignborn]] mostly [[from]] [[the]] Caribbean WITH [[A]] [[GROWING]] NUMBER [[FROM]] AFRICA <SPLIT><SPLIT> [[Also]] within [[the]] article <SPLIT><SPLIT> [[Some]] [[experts]] say [[the]] [[decline]] in [[the]] black population [[may]] be [[overstated]] [[because]] poorer [[people]] are [[typically]] [[undercounted]] [[by]] [[the]] [[census]] and [[Harlem]] has [[a]] [[disproportionate]] [[number]] of [[poor]] people <SPLIT><SPLIT> [[Other]] analysts [[point]] to [[the]] outflow [[of]] some [[blacks]] and [[the]] [[influx]] of [[others]] as [[positive]] evidence [[that]] barriers [[to]] integration [[have]] fallen [[in]] other [[neighborhoods]] and [[that]] Harlem [[has]] become [[a]] more [[attractive]] place [[to]] live  <SPLIT><SPLIT> [[Its]] a [[mistake]] to [[see]] this only [[as]] [[a]] story [[of]] racial [[change]] said [[Scott]] M [[Stringer]] [[the]] Manhattan [[borough]] president [[Whats]] interesting [[is]] [[that]] many [[AfricanAmericans]] [[are]] living [[in]] [[Harlem]] by [[choice]] [[not]] necessity <SPLIT><SPLIT> [[Andrew]] A Beveridge a sociologist at Queens College said Harlem [[has]] become [[as]] it [[was]] in the [[early]] 1930s  [[a]] predominantly [[black]] neighborhood [[but]] with [[other]] groups [[living]] there as [[well]]","<SPLIT><SPLIT> Written within same of no a <SPLIT><SPLIT> There account 6 10 BUT UNITED BARELY the 10  highest the THE WHICH CONCENTRATED EAST IS AN HIGH CENTRAL UP PERCENT 2000 <SPLIT><SPLIT> within the article  <SPLIT><SPLIT> 15 of black is mostly Caribbean WITH NUMBER AFRICA <SPLIT><SPLIT> within article <SPLIT><SPLIT> say in black population be poorer are and has of people <SPLIT><SPLIT> analysts to outflow some and of as evidence barriers integration fallen other and Harlem become more place live  <SPLIT><SPLIT> a to this only story racial said M Manhattan president interesting many living by necessity <SPLIT><SPLIT> A Beveridge a sociologist at Queens College said Harlem become it in the 1930s  predominantly neighborhood with groups there as ",0.003861757228150964,0.5694355368614197,0,0,0,383,"Maximized"
"[[Your]] [[GA]] nomination [[of]] The [[Unnatural]] The [[XFiles]] <SPLIT><SPLIT> The [[article]] The [[Unnatural]] The [[XFiles]] you [[nominated]] as [[a]] good [[article]] has [[been]] placed [[on]] [[hold]]  [[The]] article [[is]] [[close]] [[to]] meeting [[the]] [[good]] [[article]] criteria [[but]] [[there]] [[are]] some [[minor]] changes [[or]] clarifications [[needed]] to [[be]] addressed [[If]] these [[are]] fixed [[within]] seven [[days]] the [[article]] will [[pass]] otherwise [[it]] will [[fail]] See [[TalkThe]] [[Unnatural]] The [[XFiles]] [[for]] [[things]] which [[need]] [[to]] [[be]] addressed","nomination The The <SPLIT><SPLIT> The The The you as good has placed  article meeting criteria some changes clarifications to addressed these fixed seven the will otherwise will See The which addressed",0.01273336261510849,0.607327938079834,0,0,0,119,"Maximized"
"[[2012]] UTC <SPLIT> [[We]] can [[at]] least [[agree]] that [[Pumpkin]] is [[a]] valued [[contributor]] I [[hope]] he [[hasnt]] left [[the]] project [[for]] good [[simply]] because [[he]] didnt [[get]] the [[tools]] back [[And]] with [[that]] statement [[Im]] leaving [[this]] talk [[page]] behind [[for]] now   [[0215]] 1 [[November]]","UTC <SPLIT> can least that is valued I he left project good because didnt the back with statement leaving talk behind now   1 ",0.020939307287335396,0.5320504307746887,0,0,0,69,"Maximized"
"[[Australia]] into [[quarters]]  <SPLIT><SPLIT> Well [[your]] arrogant [[reply]] wasnt [[really]] needed [[but]] lets [[do]] the [[math]] AUS [[is]] currently [[on]] 7 [[points]] Bangladesh [[have]] 5 [[If]] they [[win]] their [[next]] 2 [[games]] theyll [[have]] 9 [[If]] Aus [[lose]] their [[next]] game [[theyll]] stay [[on]] 7 [[Sri]] Lanka [[will]] have [[8]] if [[they]] win [[their]] next [[game]]","into  <SPLIT><SPLIT> Well arrogant wasnt needed lets the AUS currently 7 Bangladesh 5 they their 2 theyll 9 Aus their game stay 7 Lanka have if win next ",0.01713215932250023,0.5262230634689331,0,0,0,84,"Maximized"
"[[See]] WPRNOTBROKEN   [[with]] the","WPRNOTBROKEN   the",0.23556719720363617,0.7355672121047974,0,0,0,7,"Maximized"
"You insensitive butthole a disgrace to Germany and humanityI will find you","You insensitive butthole a disgrace to Germany and humanityI will find you",0.0,0.0,0,0,1,1,"Skipped"
"[[Please]] justify [[everything]] on [[the]] talk [[page]]","justify on talk ",0.13460983335971832,0.7060384154319763,0,0,0,12,"Maximized"
"[[Block]] [[from]] editing [[Wikipedia]]  <SPLIT><SPLIT> I [[would]] like [[to]] request [[that]] this [[IP]] 207156196242 [[is]] blocked [[from]] editing [[any]] articles [[I]] am [[requesting]] this [[because]] [[the]] [[students]] at [[this]] [[school]] [[have]] not [[shown]] [[maturity]] [[in]] editing [[the]] [[articles]] [[as]] shown [[by]] the [[discussionarticle]] on [[our]] schools [[IP]] address <SPLIT><SPLIT> [[By]] blocking [[from]] editing [[you]] will [[be]] doing [[a]] [[service]] to [[both]] [[the]] [[school]] and [[Wikipedia]] <SPLIT><SPLIT> [[Thanks]] <SPLIT> [[A]] Student [[of]] [[GNSHS]]","editing  <SPLIT><SPLIT> I like request this 207156196242 blocked editing articles am this at not editing shown the on schools address <SPLIT><SPLIT> blocking editing will doing to and <SPLIT><SPLIT> <SPLIT> Student ",0.01385689526796341,0.6315039396286011,0,0,0,111,"Maximized"
