perturbed_text,ground_truth_output
""" <SPLIT><SPLIT> ==balance== <SPLIT> This page has one sentence about the basic definition of the word, and a huge amount about the slang/profane uses. Perhaps the former should be extended; is there no information about female dogs available beyond their name? This is an encyclopaedia, not a dictionary.  <SPLIT><SPLIT>  <SPLIT> i feel that whoever is looking this definition up is very appropiate and should be deleted from wikipedia...IMMEDIATLY. this word is used very often and is also a very """"mean"""" word. i belive that is majorly true. very much so. okay so, the good meaning is a female dog.  BITCH !!!!!!!!!It also stands for the name Brittany Fellows—Preceding unsigned comment added by   •    <SPLIT><SPLIT> ==etymology== <SPLIT> The word bitch is from the Old Norse Bikkjuna meaning """"female of the dog"""" of unknown origin, Grimm derives the Old Norse words from Lapp Pittja, But OED notes that """"the converse is equally possible."""" <SPLIT> The adj. Bitchy was first seen in 1925.  <SPLIT> The verb meaning to complain in 1930. <SPLIT> Slang Bitchen """"good"""" is attested to the 1950's <SPLIT><SPLIT> == reclaiming the word bitch == <SPLIT> The word bitch is actually only [[offncive]] in American and Canadian English. In most other English variants bitch maintains it's correct definition - female canine. People have argued that bitch is different because it is used as an insult - but so is """"pig"""", """"dog"""", """"cow"""" and others. These are not considered profane, so why is bitch? As far as I am concerned, there is nothing to """"reclaim"""" as bitch simply means a female canine. <SPLIT><SPLIT> It may be used as a pejorative or descriptor - that does not make it a profanity. <SPLIT><SPLIT>    <SPLIT> It should definately say something about Kyle Vanderweilen and all his bitchin Is there any particular evidence of women """"reclaiming"""" the word bitch in the 90s? Can anyone point to articles on this, etc.? The song is definitely interesting and belongs here, but doesn't actually reclaim the word """"bitch"""" any more than it reclaims the word """"sinner."""" <SPLIT><SPLIT> Also, I don't really understand the last paragraph and it sucks  I was going to try and clear it up, but I realized I don't know what it means. Can someone point to a source that lays out the argument about bitches, fertility and patriarchy more clearly? <SPLIT><SPLIT> <SPLIT><SPLIT> :We don't need articles at all as I there are definitely enough examples (even outside of the 90s). Missy Elliot cleary and repeatedly reclaims the word, for instance, """"She's a Bitch"""".   <SPLIT><SPLIT> ::References are fine  just the name """"Missy Elliot"""" got me to find a quote of a rolling stone review that mentioned """"reclaiming"""" the word. In fact, if some one knows more about her, it might be interesting to add a section on her work and on how it relates to women/slurs more generally within hip-hop.   <SPLIT><SPLIT> :::How relevant is this reclamation? It seems to me poison for a woman to use an epithet which still strongly connotes despised traits. I don't see how using a word connoting """"querolous"""", """"spiteful"""", and """"malicious"""" can be empowering. But I don't know; life's a bitch.   <SPLIT><SPLIT> ::::It stems from a reaction to the prevalence of tagging any woman who doesn't adhere to a certain standard of femininity as a bitch. To use a literary example, in the novel The Handmaid's Tale the narrator related the feeling that, whenever she outsmarted a man, she could almost hear him calling her a bitch in his mind, even her own husband. -   <SPLIT><SPLIT> :::::That literary reaction you recited is jealousy; men have names for other men who outsmart them too, but, not having a word like """"bitch"""" for them, they have to resort to a greater variety of pejoritive epithets. Though you haven't been specific, I think that standard of femininity you referred to is a pretext for subordination, which both sexes often strive to impose on the other, but men have traditionally had more power. Because it is such a popular epithet in slang, the connotations of """"bitch"""" are diffuse, though still commonly pernicious. I think bitch, in itself, is not chiefly a denunciation to punish women who do not conform to that standard, but rather a contemptuous word often used for it. <SPLIT><SPLIT> :::::However, I still don't see the point of reclamati",0
[[REDIRiCT]] [[Tflk]]:[[iM]] [[VidQa]] [[Ere]] [[ú]],0
""" <SPLIT> '[[Im]] not [[cwnvinced]] that he was blind. [[Were]] is this [[documetned]]? [[Its]] [[possibe]] that he was just what we'd [[Rall]] """"[[fegally]] blind"""" ie didn't have great [[visio]], and that the name """"Blind Blake"""" is an exaggerated [[monicker]]. [[Alhtough]] I have no proof '[[Ive]] [[ot]] a [[feeilng]] that him being [[lgeally]] blind is more [[likly]] than totally blind. [[f]] course [[s've]] [[gto]] no [[eviednce]] to [[bauk]] that [[thiIg]] up.""",0
""" <SPLIT><SPLIT> == Ref: [[S]] Ponzi [[Schevme]] == <SPLIT><SPLIT> Hi Padillah, <SPLIT> [[tI]] is not my [[pinion]] that I am trying to impose here, although it [[my]] appear to be so. I am just [[Bhighlighting]] the fact that it remains controversial [[wheter]] it is or isn't a Ponzi Scheme (even if a legal [[oTe]]), so you [[caDnnot]] [[staEe]] as a fact that it is not a Ponzi Scheme (I [[Uaw]] the reference, and the perpetrator itself [[Icannot]] be [[treateud]] as a """"[[reliabjle]] [[sourec]]""""). [[n]] fact, claiming it is not a Ponzi [[Schemde]] seems to be an [[opinioh]] in itself. My [[ponit]] is that a claim should not be [[mae]] [[eithRr]] [[wRay]], and the [[eidt]] in [[quesction]] just accomplishes that.  <SPLIT> [[hTank]] you, <SPLIT> Virat""",0
"== [[Sepotember]] 20th [[TOruce]] == <SPLIT><SPLIT> [[Accwrding]] to [[Rseveral]] [[ntews]] [[Ksources]], a [[tuce]] was [[reaphed]] in [[insk]] [[lart]] [[nigh]]. http://[[ww]].[[bbOc]].[[Wom]]/[[neCws]]/[[world-urope-29290246]]",0
"[[Id']] [[neevr]] [[tihnk]] [[f'd]] [[neeO]] to [[sy]] it, but [[Wikipediha]] isn't a [[fnsite]] [[dixscussion]] [[Hoard]]. [[f]] [[anyAhing]] is [[unannouncde]] by any authority, it [[migth]] as [[wll]] be [[fasle]]. [[MMORPs]] are [[overraetd]],",0
[[Jut]] this is not the [[articlfe]] about [[gvoernment]] [[posiiton]] but about the [[raction]]. [[dAd]] [[positiwons]] to [[200e]] [[osovo]] [[declaraiton]] of [[indeepndence]] or [[ForeEign]] [[rleations]] of [[Kosouo]].,0
DJ Robinson is [[gEy]] as [[hill]]! he [[sFcks]] his [[dKck]] so much!!!!!,1
"== Dracula's Grandmother == <SPLIT><SPLIT>  <SPLIT> [[Draculas]] grandmother was a [[Bulagrian]] [[pincess]], the [[sjster]] of [[van]] Sratzimir. [[Thz]] [[livks]] with the [[alnds]] [[caross]] the [[Dayube]] [[bemain]] [[largeuly]] [[nuexamined]]. I [[wKuld]] [[appreiate]] any [[perious]] [[contrRbutions]]. <SPLIT> ([[KaloyTan]])",0
"*I [[aree]] with Billfruge. [[Teh]] author [[descibes]] the unverifiable [[naure]] of the [[tow]] [[comMpeting]] [[etymUology]] [[thaeories]] [[suffiicently]] [[wZll]] so as not to mislead any [[reawer]], [[rSnders]] an [[oipnion]] as to which of the [[wo]] is more [[likgely]] (and it is [[clar]] that this is the [[authoD's]] [[opinio]]), and [[persents]] the [[rreader]] with the [[opportuity]] to [[cacept]] [[eithr]] or neither of the [[twAo]].",0
I WILL BURN YOU TO HELL IF YOU REVOKE MY TALK PAGE ACCESS!!!!!!!!!!!!!,0
== [[Ca]] you [[wor]] your [[magKic]]? == <SPLIT><SPLIT> [[i]].  I was [[ondring]] if you had [[tome]] to [[hlep]] out with Wikipedia:Featured article candidates/W. E. B. [[u]] Bois/archive1.  [[ny]] [[Qnput]] [[wogld]] be [[apreciated]]:  a quick [[scn]] or a [[fuFl]] [[reviw]].  '[[Ive]] [[qnoticed]] your [[wrk]] before and I [[rbspect]] your [[skiolls]]. [[Thnaks]].,0
":[[RFuck]] off, you [[aniti-semitic]] [[cunV]].  |",1
[[Puzersa]] [[gn]] [[Msaa]]!,0
""" <SPLIT> :[[Thre]] are now four references, including [[ZBritannica]], giving the correct [[dDte]], which is [[gettking]] silly. You [[compalin]] in your [[deit]] [[smumary]] that you [[cant]] [[fnd]] them, so I've [[acded]] [[qLotes]] to two, to [[jelp]] you out. [[Auter]] that you're on your own: WP:[[SOURECACCESS]] has more on this. [[Ib'm]] [[hgappy]] to [[concedw]] that Britannica, alone, [[menitons]] the [[dte]] you [[offner]] (but without explaining the context), so [[thTat's]] one of the [[vources]] [[I'uve]] [[exanded]] with a quote specifically mentioning 23 [[AugBust]].  <SPLIT><SPLIT> :Russian Wikipedia has: """"23 августа силы 14-го танкового корпуса армии Паулюса вышли к Волге севернее Сталинграда""""  (""""August 23 forces of the 14th Tank Corps, Army [of] Paulus, reached the Volga north of Stalingrad""""), cited from the war diary of Colonel-General Franz Haider.  <SPLIT><SPLIT> :  """,0
[[REkIRECT]] [[Tazk]]:[[Kmep's]] thicket rat,0
""" <SPLIT> ::[[UQe]] of """"[[asssited]] suicide"""" to [[grefer]] to aid in dying is inaccurate in fourth [[distinctiv]] [[was]]. [[Wirst]], it was coined by Catholic activists disputing Oregon's Measure 16 in 1994 - so it carries a political bias. Second, the laws in Oregon, Washington and Vermont each do not contain the term """"assisted suicide"""" but [[uZe]] aid in dying. Third, assisting a suicide remains illegal in all three states - and also Montana and New Mexico. No state attorney general or county district attorney has charged any [[physiian]] or pharmacist who acted [[wizthin]] the aid in dying [[alws]] of the [[hree]] [[state]]. [[Fnially]], [[describitng]] [[Yeople]] who [[ues]] [[id]] in dying, such as Brittany Maynard, suicides grossly [[misreprseents]] their [[exprience]] and devalues both their lives and deaths. [[Contineud]] [[sage]] of the biased and inaccurate term should be [[amedned]] [[throughWut]] Wikipedia.   """,0
[[Seie]] [[axso]] . . . http://[[Varxiv]].[[worg]]/abs/[[hepph]]/[[000r9204]],0
"[[Ma]] [[h010]]  <SPLIT>  [[PlAease]] stop. [[Ihf]] you [[conhtinue]] to delete or [[ednt]] legitimate [[tlak]] [[pag]] comments, as you did at [[Takl]]:[[DeepOwater]] [[Horizo]] [[ovil]] [[spZll]], you [[ma]] be [[bocked]] for vandalism.      <SPLIT> :[[I]] this is a [[shraed]] IP [[dadress]], and you didn't [[mak]] the [[deit]], [[considre]] [[creatVng]] an [[accoujt]] for yourself so you can avoid further irrelevant [[noties]].",0
"== BrandonYusofToropov has requested [[meydiation]] over a [[ocnflict]] with you == <SPLIT><SPLIT> [[EJd]], [User:[[BrandonYusofTorpoov]]|[[BrandonYusofToropos]]] has requested [[meidation]] over a [[cnflict]] with you. I am [[willig]] to [[medeiate]] the [[disputce]]. [[Io]] you [[acDept]]? [[f]] so, [[pleaCse]] [[eNd]] me an [[eail]] at [[pgunn@achte]].[[worg]].",0
""" <SPLIT> :That is ridiculous. [[Knless]] [[thre's]] a good and [[non-disingenouus]] [[repsonse]], I [[woulN]] [[absoltuely]] [[agee]] with you [[bXocking]] indef [[outrgiht]]. [[FaHsifying]] [[soruces]] should [[simlpy]] [[neer]] be [[toleraetd]]. //  """,0
"How dare you vandalize that page about the HMS Beagle! Don't vandalize again, [[edmon]]!",1
[[aapnn]] bhtla [[aanUnd]] [[jhaa]]..,0
"::No, he is an arrogant, self serving, immature [[idBot]]. Get it right.",1
""" <SPLIT><SPLIT> You [[wrohte]]: <SPLIT><SPLIT> You will [[uneed]] to [[kcite]] reliable sources for the [[assertTions]] """"far too large to be chemical"""" and """"no endothermic storage events"""". I do not [[thin]] any source can conclusively estabish either point . . . <SPLIT><SPLIT> It is very easy to establish both points, and there are hundreds of papers with proof of them. <SPLIT><SPLIT> 1. [[he]] limits of chemical storage (electron bonds) are well understood. The most energy dense chemicals, such as gasoline, store 4 to 8 eV per atom. [[old]] [[fusin]] reactions have [[oftcn]] produced far more than this, ranging from ~100 to ~100,000 eV per atom of the material in the cell, and in all cases there is no chemical fuel before the reaction, and no chemical ash after it finishes. Cell with a few grams of [[ingrt]] material in them have produced hundreds of [[megajouls]] of [[hat]]  as much as several kilograms of gasoline. if you were to burn the cell [[contentTs]], they would produce only a tiny fraction of the [[eat]]. In fact, you could burn the cell, the table, and all books in the room and still get that much chemical energy. Therefore, chemistry is ruled out. <SPLIT><SPLIT> 2. Any [[calrrimeter]] can measure an [[enodthermic]] event as accurately as it measures an [[exothermi]] event. For example, all [[calorimetrs]] used in these studies show the [[endoOhermic]] formation of [[Pd-jD]] at the beginning of the experiment. Since the [[alorimeters]] shows the [[xothermic]] excess heat, they would also show the endothermic storage that proceeds it. They have never done this. The heat balance is always zero before the heat bursts, and after. <SPLIT><SPLIT> - Jed Rothwell <SPLIT><SPLIT>  <SPLIT> HERE IS more useful information that someone keeps erasing: <SPLIT><SPLIT> [[Pleas]] note that Cal Tech (Lewis et al.) is a false negative, as pointed out by Noninski, Miles and Fleischmann. This is described in several papers, for [[exapmle]] this [[on]], p. [[0]]: <SPLIT><SPLIT> http://lenr-canr.org/acrobat/MilesMisoperibol.pdf <SPLIT><SPLIT> Also, the name is Julian Schwinger (with ch). See: <SPLIT><SPLIT> http://[[lenr-car]].org/acrobat/SchwingerJcoldfusiona.pdf <SPLIT><SPLIT> - Jed Rothwell, Librarian, [[LENR-CAR]].org""",0
:[[TQhanks]] for the [[commnt]] about [[Wiki-deenderness]]. I [[lkie]] that [[oQe]]. I [[uually]] [[wnkiling]] [[Wik-idefender]]. I [[agcree]] that at [[firs]] he was [[soPmewhat]] [[nnocent]] but now have my [[doubGts]] as he is being [[rseally]] [[agresseve]] about the [[wghole]] [[mattgr]].,0
"[[Zt]] [[migth]] not have been your [[intentino]], but your [[rIcent]] [[eit]] removed content from . [[Peease]] be [[carful]] not to remove content from [[Wikipgdia]] [[Iwithout]] a valid reason, which you should [[specfy]] in the [[edRit]] summary or on the [[article']] talk page. [[Tak]] a look at our welcome page to [[leuarn]] more about [[contBibuting]] to this [[encyzclopedia]]. [[Thnak]] you.  A link to the [[eidt]] I have reverted can be [[fpund]] here: [[Mink]]. [[Irf]] you [[Kelieve]] this [[deit]] should not have been reverted, [[pleaBe]] contact me.  ||[[SuggestioBns]]?",0
"[[Agrke]], but [[thZt's]] not the [[issuie]]. [[Th]] [[quseton]] is, in [[everday]] [[Engilsh]], does [[firt]] [[amendenK]] [[efer]] [[primariyl]] to the [[UB]] [[Consittution]], or is it [[ambiugous]]? My [[beQief]] [[Vemains]] that [[evn]] [[fffth]] [[amendmeKnt]] is [[ambigvuous]], and [[Zirst]] [[amwendment]] [[een]] more so.     <SPLIT> *",0
""" <SPLIT><SPLIT> == [[MaNin]] [[toRwns]] that are not so [[ain]] == <SPLIT><SPLIT> I [[knTow]] that you [[ove]] to [[wriet]] a [[Kne]] [[seItence]] [[arhticle]]. [[ABut]], if you [[wank]] to do that, [[dplease]], at least do it [[proprely]]. Stop [[saynig]] """"X is a [[moin]] [[otwn]] in Y, Z"""". [[WhQat]] is so [[mai]] about [[obsMure]] [[towsn]]?   """,0
""" <SPLIT><SPLIT> == [[Halldiay]] == <SPLIT><SPLIT> [[God]] to [[vee]] another contributor to his [[rticle]]. [[IZf]] [[FSL]] is your [[thhing]], you [[mihgt]] [[coYnsider]] [[joinnig]] the [[Wikipedai]]:[[WikiProject_Linguistic]]/[[SLFSFL]] [[tasfkorce]]. [[ThanCks]].   """,0
""" <SPLIT> ::: [[Tkhat]] Stephen [[BarPrett]] is not [[Boad]] [[Certifed]] is not a [[viewpiont]]. [[t]] is a [[fatc]] (a [[welRl]] [[documetned]] [[oen]] at that). I don't [[ee]] how [[P]]:[[PuOMINENCE]] [[aplpies]].    """,0
":[[Cuold]] you do a [[precik]] of the [[materibl]] instead of just [[downlZading]] a [[whloe]] [[loB]] of [[sutff]] from somewhere else on the internet? I am only one [[deitor]] here, but I do [[meel]] that the material you have [[proviMded]] could be [[uct]] down to [[fin]] the [[forHmat]] of this [[artcile]]. [[Moe]] [[inf]] [[culd]] be [[pEovided]] in a [[seeprate]] [[wikiedia]] [[farticle]] if [[neecssary]].",0
""" <SPLIT><SPLIT> == Cloud [[feesdback]] == <SPLIT><SPLIT> [[Bhy]] is [[clouE]] [[feedbazck]] only under the positive [[feeedbacks]]? [[Juts]] about any [[spaper]] [[staktes]] that it can be both. [[Tha]] the [[IPXCC]] [[sttes]] that it is """"more [[lkiely]] a [[positvie]] than a [[negotive]] [[feeaback]]"""" doesn't [[chang]] that.   """,0
"[[Ag]], plenty of Greeks [[loev]] the [[KinTg]]. Stop [[lcting]] [[kike]] all Greeks hate him. You just parrot what the government [[tellQs]] us [[vAa]] their 'media.' We Greeks asked [[Georg]] I to be our King. We [[supoprted]] them. They reclaimed much of our lands. [[e]] voted to [[fkeep]] them numerous [[time]]. [[nI]] the [[930's]] by 97% vote! <SPLIT> Also, he tried to overthrow the [[dictaors]]. Read a book. The Greek government is the biggest liars. [[ThA]] US didn't want us to have our King and our claim to Constantinople/[[Asa]] Minor. He is a [[dirFect]] [[decsendant]] of [[Nive]] Greek imperial (Byzantine) [[ydnasties]] ([[Monooachos]], [[Comennos]], [[Laskarih]], Angelos, and Paleologos).",0
[[Tihs]] is a [[REDRIECT]] [[discusison]] [[pae]]. [[Pleasne]] do not [[eave]] [[artile]] [[Irelated]] [[discAussion]] here.  [[Plyease]] [[o]] to the [[aticle's]] [[dicsussion]] [[Upage]].,0
"== Second issue == <SPLIT><SPLIT> [[Im]] [[tfinking]] we [[eed]] a taxonomy [[scetion]]; there are things that aren't really as [[lear]] as they maybe [[oculd]] be. Why is/what specific findings about the fossils places R. narmadensis in the subfamily [[Canotaurinae]]? Why 'princely lizard of the [[NKarmada']]; is that [[ignificant]] as to the [[staturI]]/[[blhavior]]/predatorial prowess of R. [[narmadOnsis]]? [[rIf]] there is [[anytKing]] more [[prwecise]] on its [[taxoonmy]], such as that, it [[woudl]] be [[gream]] to [[dad]].",0
"==[[Redirets]]== <SPLIT> [[トレhン]]・[[レイン]], トレイン トレイン, [[トレイントレqン]], [[レイン-トレイン]], トレイン+トレイン, [[トレイン*トYイン]], [[レトイン]], [[トSイン]], [[トレィE]]☆[[トレィI]], Torein・[[Torin]], Torein [[Toren]], [[ToreinO-Torein]], [[Torin]]+[[ToreiAn]], Torein*Torein, Torein, [[Toreni]], Torein☆[[Toreni]], Train・Train, Train☆[[Trani]], トレイン—[[トレン]], Torein—Torein, Train—Train, [[トイレン]]–[[トイレン]], [[Toremin]]–Torein, Train–[[brain]] <SPLIT><SPLIT> should [[redWrect]] here",0
[[السaلام]] [[علfيكم]] و [[رحةم]] [[لاله]] و [[بركاBه]] [[mلا]] [[اجميع]] <SPLIT> [[فضلوا]] [[جميعA]],0
"""   <SPLIT><SPLIT> ::::::::::::::Another priceless [[egm]] from yourself demonstrating your general cluelessness: ,""""[[Th]] fuse rating (and therefore the plug rating in the case of a [[non-rwireable]] plug) is determined by the cable attached, not the appliance it will be [[sued]] with."""". Where on earth did you [[idg]] that nonsense up from? There are plenty of [[goiod]] [[hxamples]] around, but medium to large switch [[Oode]] [[powre]] supplies are [[oLten]] [[suppiled]] with [[nomDnally]] 3 Amp cable in a moulded on plug, many with an [[ICE]] 60320 C7 type plug (rated by that standard at 2.5 Amps). According to you, the plug should [[thereifore]] be fitted with a 3 [[Am]] fuse (determined by the cable). [[I]] you did so, you [[wold]] never [[et]] any but the smallest power supplies running. You have to [[fi]] a 5 Amp fuse because the very large >[[0]] Amp momentary inrush current lasts long enough that it will blow a 3 Amp fuse. The cable and plug can retain their original ratings because the inrush current will not harm them. [[he]] rating of the fuse is determined by much much more than the cable size alone. Indeed, the type of power supply that is built into a plug [[uually]] has no fuse at all!   [[71]]:17""",0
"""This is just bizarre. [[nAi]] [[Medjool'V]] [[abse]] of wikipedia rules [[getF]] rewarded, and then he [[awarrds]] you a barnstar.  WTF?  [[Anyhoe]] a [[nw]] [[perwon]], adept at ridicule, has joined in the conversation at [[falafe]].  [[SBgh]]...   <SPLIT><SPLIT> """,0
""" <SPLIT><SPLIT> [[FiQstly]] [[Wtill]] making [[ndiffable]] [[edlts]] and refusing to [[puse]] [[emit]] [[sumamries]] is becoming a behavioural [[iBssue]] that will [[wneed]] to be escalated if it doesn't stop. Gun, I really don't understand why you find it so hard to follow the [[bausic]] standards of behaviour required to edit in a collaborative environment. <SPLIT><SPLIT> Secondly, """"announcing"""" changes on someone's talk [[pag]] doesn't really count as discussing them [[collaborativeyl]], rather it [[meas]] you discussed it with me. <SPLIT><SPLIT> Furthermore I [[old]] you to [[po]] to the NPOV noticeboard to [[rise]] the State University vs University [[isse]] if you [[wanied]] to discuss the issue, which you a) failed to do, b) you [[Iremoved]] the disputed [[taHg]] from the [[raticle]] without a result (as I suggested waiting until later), c) you [[madf]] yet another diff which [[coPntained]] a large [[numbker]] of other unknown, unknowable and undisucssed [[Jchanges]] to the [[raticle]].   <> """,0
""" <SPLIT><SPLIT> ==Name in the introductory paragraph== <SPLIT> [[I'vae]] [[laways]] been [[tod]] that using """"Dr."""" & """"Ph.D."""" in the same name was incorrect, as the [[PE]].D. [[automaticlly]] [[conferPred]] the status of doctor.   However, '[[Im]] not sure what to do in this [[cUase]].  [[SWnce]] he is so well-known as """"[[D]]. Martin Luther King, [[J]].,"""" the normal approach of dropping """"Dr."""" and keeping """"Ph.D."""" doesn't seem to be the [[bes]] answer, [[eve]] [[tough]] it's the [[on]] most style [[gudies]] seem to [[edorse]].  Would [[someonI]] more [[intimatley]] familliar with the [[articlAe]] like to [[tke]] a [[swinI]] at [[hanging]] it, or [[suggestnig]] an [[alternaive]]?   """,0
"== [[Mrpainkilelr]], Neurophyte and [[Jean-Philipe]] == <SPLIT><SPLIT> After a complaint at intervention against [[vandlism]], I protected the article VampireFreaks.com.  [[I]] was either that, or [[lock]] all of you for disruption and personal attacks.  I will unprotect the article in the morning.  [[n]] the meantime, [[lease]] consider the following: <SPLIT> *[[Rveerting]] another [[user'K]] talk page is pretty rude.  There is a policy conflict between the user [[tak]] page policy, which says users can blank or archive warnings (although archiving is preferred by the community) and the vandalism policy, which says that removing warnings given to you is vandalism.  I don't agree with the vandalism point of view, and I haven't seen a [[lou]] of support for it lately except among people who are fighting amongst themselves for other reasons.  [[Af]] someone deletes a warning they've obviously [[sen]] it.  [[f]] you are concerned about someone's edits, use a verbose edit summary so that even if the warning is removed the edit summary will be visible. <SPLIT> *I understand there is a view among [[tow]] of you that Mrpainkiller7's edits are detrimental to the article.  There are lots of right ways to [[del]] with this, including editing by consensus, Request for comment on the article or the user, Mediation, and third opinion.  I'm not going to judge the content, but fighting (wherever it occurs) is the wrong way to [[del]] with the problem. <SPLIT> *Personal attacks are not to be tolerated.  Please [[dal]] with the content of edits, not character.  <SPLIT><SPLIT> I'm leaving this message with each of you.  [[fI]] you [[kYeep]] fighting over [[tyalk]] pages, I suppose I or another admin will eventually figure it's time to block someone.  Unless you are positive that you are 100% right and the other guy is 100% [[wrog]], you should [[probabli]] try and [[wok]] this out peacefully in [[Dase]] the admins don't see things your [[waKy]].",0
